product_id,slug,title,category_slug,pet_type,subcategory,variant_id,variant_sku,variant_title,cost,price,old_price,suggested_price,multiplier,rounding_rule,active,cj_product_url,image_url,exclude_reason,pet_type_inferred,category_slug_inferred
cj_1993148737105870849,baby-girl-comforable-bunny-romper-set-bubble-sleeve-onesie-with-bow-rabbit-embro,"Baby Girl Comforable Bunny Romper Set, Bubble Sleeve Onesie With Bow Rabbit Embroidery",small-pets,small_pet,,1993148737185562626,CJNT261974302BY,,15.99,40.97,0.0,39.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993148737105870849,https://cf.cjdropshipping.com/eeb8b4c4-ae3a-486f-83fd-e438d6cf2700.JPG,non-pet category keyword,small_pet,small-pets
cj_1993148737105870849,baby-girl-comforable-bunny-romper-set-bubble-sleeve-onesie-with-bow-rabbit-embro,"Baby Girl Comforable Bunny Romper Set, Bubble Sleeve Onesie With Bow Rabbit Embroidery",small-pets,small_pet,,1993148737185562627,CJNT261974303CX,,15.99,40.97,0.0,39.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993148737105870849,https://cf.cjdropshipping.com/eeb8b4c4-ae3a-486f-83fd-e438d6cf2700.JPG,non-pet category keyword,small_pet,small-pets
cj_1993148737105870849,baby-girl-comforable-bunny-romper-set-bubble-sleeve-onesie-with-bow-rabbit-embro,"Baby Girl Comforable Bunny Romper Set, Bubble Sleeve Onesie With Bow Rabbit Embroidery",small-pets,small_pet,,1993148737185562628,CJNT261974304DW,,15.99,40.97,0.0,39.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993148737105870849,https://cf.cjdropshipping.com/eeb8b4c4-ae3a-486f-83fd-e438d6cf2700.JPG,non-pet category keyword,small_pet,small-pets
cj_1993148737105870849,baby-girl-comforable-bunny-romper-set-bubble-sleeve-onesie-with-bow-rabbit-embro,"Baby Girl Comforable Bunny Romper Set, Bubble Sleeve Onesie With Bow Rabbit Embroidery",small-pets,small_pet,,1993148737185562629,CJNT261974305EV,,15.99,40.97,0.0,39.99,2.5,.99,True,https://cjdropshipping.com/product/cj_1993148737105870849,https://cf.cjdropshipping.com/eeb8b4c4-ae3a-486f-83fd-e438d6cf2700.JPG,non-pet category keyword,small_pet,small-pets
cj_2511191147531604600,2d-ribbon-bunny-ears-hood-with-bow-and-pearl-decoration-cute-versatile-long-slee,2D Ribbon Bunny Ears Hood With Bow And Pearl Decoration Cute Versatile Long Sleeve Jacket,small-pets,small_pet,,2511191147531604800,CJYD260778601AZ,,17.78,45.44,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2511191147531604600,https://oss-cf.cjdropshipping.com/product/2025/11/19/11/70145683-af4a-415e-8652-07842053a7d4_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2511191147531604600,2d-ribbon-bunny-ears-hood-with-bow-and-pearl-decoration-cute-versatile-long-slee,2D Ribbon Bunny Ears Hood With Bow And Pearl Decoration Cute Versatile Long Sleeve Jacket,small-pets,small_pet,,2511191147531604900,CJYD260778602BY,,17.78,45.44,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2511191147531604600,https://oss-cf.cjdropshipping.com/product/2025/11/19/11/70145683-af4a-415e-8652-07842053a7d4_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2511191147531604600,2d-ribbon-bunny-ears-hood-with-bow-and-pearl-decoration-cute-versatile-long-slee,2D Ribbon Bunny Ears Hood With Bow And Pearl Decoration Cute Versatile Long Sleeve Jacket,small-pets,small_pet,,2511191147531605100,CJYD260778603CX,,17.78,45.44,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2511191147531604600,https://oss-cf.cjdropshipping.com/product/2025/11/19/11/70145683-af4a-415e-8652-07842053a7d4_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2511191147531604600,2d-ribbon-bunny-ears-hood-with-bow-and-pearl-decoration-cute-versatile-long-slee,2D Ribbon Bunny Ears Hood With Bow And Pearl Decoration Cute Versatile Long Sleeve Jacket,small-pets,small_pet,,2511191147531605200,CJYD260778604DW,,17.78,45.44,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2511191147531604600,https://oss-cf.cjdropshipping.com/product/2025/11/19/11/70145683-af4a-415e-8652-07842053a7d4_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2511191147531604600,2d-ribbon-bunny-ears-hood-with-bow-and-pearl-decoration-cute-versatile-long-slee,2D Ribbon Bunny Ears Hood With Bow And Pearl Decoration Cute Versatile Long Sleeve Jacket,small-pets,small_pet,,2511191147531605400,CJYD260778605EV,,17.78,45.44,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2511191147531604600,https://oss-cf.cjdropshipping.com/product/2025/11/19/11/70145683-af4a-415e-8652-07842053a7d4_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_2511191147531604600,2d-ribbon-bunny-ears-hood-with-bow-and-pearl-decoration-cute-versatile-long-slee,2D Ribbon Bunny Ears Hood With Bow And Pearl Decoration Cute Versatile Long Sleeve Jacket,small-pets,small_pet,,2511191147531605600,CJYD260778606FU,,17.78,45.44,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2511191147531604600,https://oss-cf.cjdropshipping.com/product/2025/11/19/11/70145683-af4a-415e-8652-07842053a7d4_trans.jpeg,non-pet category keyword,small_pet,small-pets
cj_1988910090106454017,bunny-suction-cup-hook-random,Bunny Suction Cup Hook-random,small-pets,small_pet,,1988910090202923009,CJCC259121101AZ,,6.35,20.04,0.0,19.99,3.0,.99,True,https://cjdropshipping.com/product/cj_1988910090106454017,https://cf.cjdropshipping.com/d2f6f7e0-d81d-4148-899d-70b684f64f33.jpg,non-pet category keyword,small_pet,small-pets
cj_1988917992410071042,bunny-headband-4111,Bunny Headband-4111,small-pets,small_pet,,1988917992489762817,CJZS259136701AZ,,6.5,20.49,0.0,19.99,3.0,.99,True,https://cjdropshipping.com/product/cj_1988917992410071042,https://cf.cjdropshipping.com/cdccf1a3-6002-4a76-ae2b-096bcca4d141.jpg,non-pet category keyword,small_pet,small-pets
cj_1988440201033957378,1-led-bunnyfat-bearstupid-bearchestnut-bearduck-night-lightcute-rainbow-light-ch,"1 LED Bunny,Fat BearStupid Bea,rChestnut Bea,rDuck Night Light,Cute Rainbow Light Changing Silicone Light, Pat Control, USB Charging Soft Silicone Light, Christmas Gift For Girls, Boys Random Color",small-pets,small_pet,,1988440201713434626,CJSN25888650001,,9.88,30.63,0.0,29.99,3.0,.99,True,https://cjdropshipping.com/product/cj_1988440201033957378,https://cf.cjdropshipping.com/9a0fdc1b-97de-4b57-a726-2b1a4b4eec77.jpg,non-pet category keyword,small_pet,small-pets
cj_1983382783475888130,cute-cupcake-liners-wrappers-with-plastic-spoons-bunny-flower-pattern-paper-baki,Cute Cupcake Liners Wrappers With Plastic Spoons Bunny Flower Pattern Paper Baking Cup Scalloped Edge Cupcake Muffin Cases For Easter Spring Birthday Wedding Holiday Party Supplies,small-pets,small_pet,,1983382783563968513,CJHD25727210001,,8.24,25.71,0.0,24.99,3.0,.99,True,https://cjdropshipping.com/product/cj_1983382783475888130,https://cf.cjdropshipping.com/c622cc36-b69d-47a5-9727-901f05fcf125.jpg,non-pet category keyword,small_pet,small-pets
cj_2510150328061622900,christmas-costume-cute-bunny-nightclub,Christmas Costume Cute Bunny Nightclub,small-pets,small_pet,,2510150328061623100,CJFY255870201AZ,,5.31,16.92,0.0,15.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510150328061622900,https://cf.cjdropshipping.com/quick/product/b5fa5e06-531f-491c-9e12-2bd8fd539cbc.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2510150328061622900,christmas-costume-cute-bunny-nightclub,Christmas Costume Cute Bunny Nightclub,small-pets,small_pet,,2510150328061623300,CJFY255870202BY,,5.7,18.09,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510150328061622900,https://cf.cjdropshipping.com/quick/product/b5fa5e06-531f-491c-9e12-2bd8fd539cbc.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2510140532031638600,new-style-cute-bunny-suit-halloween-costume,New Style Cute Bunny Suit Halloween Costume,small-pets,small_pet,,2510140532031638800,CJFY255778901AZ,,15.59,39.97,0.0,38.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2510140532031638600,https://cf.cjdropshipping.com/quick/product/6ab427ea-554e-40bb-94cb-7ca280bfc97b.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2510010822381622900,summer-new-suit-baby-girl-cute-three-dimensional-bunny,Summer New Suit Baby Girl Cute Three-dimensional Bunny,small-pets,small_pet,,2510010822381623100,CJYE254718201AZ,,3.52,13.31,0.0,10.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510010822381622900,https://cf.cjdropshipping.com/quick/product/d2165787-5643-42ad-b4e2-4ea166013f07.jpg,non-pet category keyword,small_pet,small-pets
cj_2510010822381622900,summer-new-suit-baby-girl-cute-three-dimensional-bunny,Summer New Suit Baby Girl Cute Three-dimensional Bunny,small-pets,small_pet,,2510010822381623300,CJYE254718202BY,,3.61,13.63,0.0,10.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510010822381622900,https://cf.cjdropshipping.com/quick/product/d2165787-5643-42ad-b4e2-4ea166013f07.jpg,non-pet category keyword,small_pet,small-pets
cj_2510010822381622900,summer-new-suit-baby-girl-cute-three-dimensional-bunny,Summer New Suit Baby Girl Cute Three-dimensional Bunny,small-pets,small_pet,,2510010822381623500,CJYE254718203CX,,3.69,13.91,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510010822381622900,https://cf.cjdropshipping.com/quick/product/d2165787-5643-42ad-b4e2-4ea166013f07.jpg,non-pet category keyword,small_pet,small-pets
cj_2510010822381622900,summer-new-suit-baby-girl-cute-three-dimensional-bunny,Summer New Suit Baby Girl Cute Three-dimensional Bunny,small-pets,small_pet,,2510010822381623600,CJYE254718204DW,,3.77,14.19,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510010822381622900,https://cf.cjdropshipping.com/quick/product/d2165787-5643-42ad-b4e2-4ea166013f07.jpg,non-pet category keyword,small_pet,small-pets
cj_2510010822381622900,summer-new-suit-baby-girl-cute-three-dimensional-bunny,Summer New Suit Baby Girl Cute Three-dimensional Bunny,small-pets,small_pet,,2510010822381623800,CJYE254718205EV,,3.86,14.5,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510010822381622900,https://cf.cjdropshipping.com/quick/product/d2165787-5643-42ad-b4e2-4ea166013f07.jpg,non-pet category keyword,small_pet,small-pets
cj_2510010822381622900,summer-new-suit-baby-girl-cute-three-dimensional-bunny,Summer New Suit Baby Girl Cute Three-dimensional Bunny,small-pets,small_pet,,2510010822381624000,CJYE254718206FU,,3.94,14.78,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2510010822381622900,https://cf.cjdropshipping.com/quick/product/d2165787-5643-42ad-b4e2-4ea166013f07.jpg,non-pet category keyword,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281601500,CJZT254291201AZ,,3.86,14.5,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281601700,CJZT254291202BY,,5.31,16.92,0.0,15.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281601900,CJZT254291203CX,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281602100,CJZT254291204DW,,3.86,14.5,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281602300,CJZT254291205EV,,5.31,16.92,0.0,15.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281602500,CJZT254291206FU,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281602700,CJZT254291207GT,,3.86,14.5,0.0,11.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281602800,CJZT254291208HS,,5.31,16.92,0.0,15.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509260959281601300,cute-pig-long-plush-pillow-bunny-doll,Cute Pig Long Plush Pillow Bunny Doll,small-pets,small_pet,,2509260959281603000,CJZT254291209IR,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509260959281601300,https://cf.cjdropshipping.com/quick/product/8f91b1b6-eea3-4af0-bae9-a4d14c5bc2be.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411614300,CJSL253572001AZ,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411614500,CJSL253572002BY,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411614700,CJSL253572003CX,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411614900,CJSL253572004DW,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411615000,CJSL253572005EV,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411615200,CJSL253572006FU,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411615400,CJSL253572007GT,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411615600,CJSL253572008HS,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411615700,CJSL253572009IR,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411615900,CJSL253572010JQ,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411616100,CJSL253572011KP,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509200207411614100,bunny-radish-mori-style-couple-girlfriends-bracelet-for-women,Bunny Radish Mori Style Couple Girlfriends Bracelet For Women,small-pets,small_pet,,2509200207411616300,CJSL253572012LO,,0.63,3.2,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509200207411614100,https://cf.cjdropshipping.com/quick/product/dae5175a-3a03-471c-b427-8601fb72ce3e.jpg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714261609700,CJYD251679101AZ,,3.5,13.24,0.0,10.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714261609900,CJYD251679102BY,,3.5,13.24,0.0,10.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714271600100,CJYD251679103CX,,3.5,13.24,0.0,10.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714271600300,CJYD251679104DW,,2.87,11.04,0.0,8.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714271600600,CJYD251679105EV,,2.87,11.04,0.0,8.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714271600800,CJYD251679106FU,,2.87,11.04,0.0,8.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090714261609500,new-open-one-piece-bunny-uniform-suit,New Open One-piece Bunny Uniform Suit,small-pets,small_pet,,2509090714271601000,CJYD251679107GT,,2.87,11.04,0.0,8.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090714261609500,https://oss-cf.cjdropshipping.com/product/2025/09/09/07/8c4e3b92-415b-4555-8b77-955b7738d72f_fine.jpeg,bunny-themed non-pet item,small_pet,small-pets
cj_2509090638191622500,pure-bunny-girl-cute-uniform-female,Pure Bunny Girl Cute Uniform Female,small-pets,small_pet,,2509090638191622700,CJYD251669601AZ,,3.18,12.12,0.0,9.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509090638191622500,https://cf.cjdropshipping.com/quick/product/ed4ee492-1c5b-4991-b208-600e1a8c7fb1.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201615400,CJCS248943801AZ,,9.62,29.85,0.0,28.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201615500,CJCS248943802BY,,9.62,29.85,0.0,28.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201615700,CJCS248943803CX,,11.28,29.19,0.0,28.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201615900,CJCS248943804DW,,11.93,30.82,0.0,29.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201616000,CJCS248943805EV,,12.43,32.07,0.0,31.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201616200,CJCS248943806FU,,11.93,30.82,0.0,29.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201616400,CJCS248943807GT,,12.43,32.07,0.0,31.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201616500,CJCS248943808HS,,12.43,32.07,0.0,31.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
cj_2509050843201615100,pastoral-style-girl-floral-bunny-washed-cotton-bedding,Pastoral Style Girl Floral Bunny Washed Cotton Bedding,small-pets,small_pet,,2509050843201616700,CJCS248943809IR,,13.76,35.39,0.0,34.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2509050843201615100,https://oss-cf.cjdropshipping.com/product/2025/09/05/08/53754bd9-1f63-46f4-8071-ebbcfaae2cde.jpg,non-pet category keyword,small_pet,small-pets
